Time Stamp,Temperature Ambient,GlobHoriz,HorizBeam,HorizDiff,WindSpeed
2015-03-26 02:00:00,1.1,0,0,0,6.7
2015-03-26 03:00:00,0.6,0,0,0,8.1
2015-03-26 04:00:00,0.6,0,0,0,10.3
2015-03-26 05:00:00,0,0,0,0,8.1
2015-03-26 06:00:00,0,0,0,0,9.7
2015-03-26 07:00:00,0.6,0,0,0,7.2
2015-03-26 08:00:00,0.6,1,0,1,3.6
2015-03-26 09:00:00,1.1,13,0,13,4.4
2015-03-26 10:00:00,1.7,54,0,54,5.3
2015-03-26 11:00:00,2.2,89,0,89,9.7
2015-03-26 12:00:00,1.7,128,0,128,10.8
2015-03-26 13:00:00,1.7,153,0,153,13.3
2015-03-26 14:00:00,1.1,124,0,124,14.7
2015-03-26 15:00:00,1.1,153,0,153,11.1
2015-03-26 16:00:00,-1.1,170,3,169,11.7
2015-03-26 17:00:00,-2.2,206,103,168,13.3
2015-03-26 18:00:00,-2.8,95,69,82,15.6
2015-03-26 19:00:00,-3.9,3,0,3,11.1
2015-03-26 20:00:00,-3.9,0,0,0,11.1
2015-03-26 21:00:00,-4.4,0,0,0,11.1
2015-03-26 22:00:00,-4.4,0,0,0,11.9
2015-03-26 23:00:00,-4.4,0,0,0,11.1
2015-03-27 00:00:00,-5.6,0,0,0,11.1
2015-03-27 01:00:00,-6.1,0,0,0,11.1
2015-03-27 02:00:00,-6.1,0,0,0,9.7
2015-03-27 03:00:00,-5.6,0,0,0,11.1
2015-03-27 04:00:00,-6.1,0,0,0,8.9
2015-03-27 05:00:00,-6.1,0,0,0,8.1
2015-03-27 06:00:00,-6.1,0,0,0,8.9
2015-03-27 07:00:00,-6.1,5,0,5,5.3
2015-03-27 08:00:00,-5.6,89,6,87,8.1
2015-03-27 09:00:00,-5,271,186,194,7.5
2015-03-27 10:00:00,-4.4,413,248,274,6.7
2015-03-27 11:00:00,-3.9,512,273,330,8.1
2015-03-27 12:00:00,-3.3,539,139,437,11.1
2015-03-27 13:00:00,-2.8,710,584,270,11.7
2015-03-27 14:00:00,-2.8,696,661,218,10.8
2015-03-27 15:00:00,-2.2,588,573,217,11.9
2015-03-27 16:00:00,-1.7,540,783,128,9.7
2015-03-27 17:00:00,-1.7,358,714,91,8.1
2015-03-27 18:00:00,-2.2,142,368,69,6.7
2015-03-27 19:00:00,-2.8,4,0,4,3.9
2015-03-27 20:00:00,-3.3,0,0,0,0.6
2015-03-27 21:00:00,-3.9,0,0,0,0
2015-03-27 22:00:00,-3.3,0,0,0,1.7
2015-03-27 23:00:00,-3.3,0,0,0,1.4
2015-03-28 00:00:00,-3.9,0,0,0,3.1
2015-03-28 01:00:00,-3.9,0,0,0,2.8
2015-03-28 02:00:00,-3.3,0,0,0,2.2
2015-03-28 03:00:00,-5.6,0,0,0,0
2015-03-28 04:00:00,-5,0,0,0,1.7
2015-03-28 05:00:00,-4.4,0,0,0,0
2015-03-28 06:00:00,-3.3,0,0,0,0
2015-03-28 07:00:00,-1.1,6,0,6,4.4
2015-03-28 08:00:00,0,59,0,59,6.7
2015-03-28 09:00:00,0.6,159,3,158,6.7
2015-03-28 10:00:00,1.1,236,30,220,7.2
2015-03-28 11:00:00,1.7,312,17,300,6.7
2015-03-28 12:00:00,2.8,342,13,332,5.3
2015-03-28 13:00:00,3.3,244,1,243,6.7
2015-03-28 14:00:00,2.8,200,1,199,5.8
2015-03-28 15:00:00,2.2,126,0,126,6.7
2015-03-28 16:00:00,1.1,40,0,40,4.4
2015-03-28 17:00:00,1.1,9,0,9,5.3
2015-03-28 18:00:00,0.6,10,0,10,5
2015-03-28 19:00:00,1.1,1,0,1,3.6
2015-03-28 20:00:00,1.7,0,0,0,5
2015-03-28 21:00:00,2.2,0,0,0,8.9
2015-03-28 22:00:00,1.7,0,0,0,7.5
2015-03-28 23:00:00,0.6,0,0,0,6.7
2015-03-29 00:00:00,0.6,0,0,0,7.5
2015-03-29 01:00:00,-0.6,0,0,0,6.7
2015-03-29 02:00:00,-0.6,0,0,0,6.4
2015-03-29 03:00:00,-2.2,0,0,0,4.4
2015-03-29 04:00:00,-3.3,0,0,0,7.2
2015-03-29 05:00:00,-3.3,0,0,0,8.1
2015-03-29 06:00:00,-5,1,0,1,6.4
2015-03-29 07:00:00,-5,37,209,23,7.2
2015-03-29 08:00:00,-3.9,221,678,51,7.2
2015-03-29 09:00:00,-3.3,413,736,103,6.7
2015-03-29 10:00:00,-2.8,435,288,271,7.5
2015-03-29 11:00:00,-2.2,354,76,303,7.2
2015-03-29 12:00:00,-1.1,535,128,439,6.7
2015-03-29 13:00:00,-1.1,666,397,363,7.5
2015-03-29 14:00:00,-1.1,578,268,382,5.8
2015-03-29 15:00:00,-0.6,486,247,324,6.7
2015-03-29 16:00:00,-1.1,390,259,252,7.2
2015-03-29 17:00:00,-1.1,297,384,151,8.1
2015-03-29 18:00:00,-2.2,153,406,69,8.1
2015-03-29 19:00:00,-2.8,6,0,6,6.7
2015-03-29 20:00:00,-3.9,0,0,0,5.8
2015-03-29 21:00:00,-4.4,0,0,0,5
2015-03-29 22:00:00,-5.6,0,0,0,3.6
2015-03-29 23:00:00,-5.6,0,0,0,3.6
2015-03-30 00:00:00,-5.6,0,0,0,3.6
2015-03-30 01:00:00,-5.6,0,0,0,2.2
2015-03-30 02:00:00,-5,0,0,0,3.9
2015-03-30 03:00:00,-3.9,0,0,0,5
2015-03-30 04:00:00,-5,0,0,0,8.1
2015-03-30 05:00:00,-6.1,0,0,0,8.9
2015-03-30 06:00:00,-7.8,1,0,1,8.9
2015-03-30 07:00:00,-8.3,27,24,26,9.7
2015-03-30 08:00:00,-8.3,116,47,104,8.9
2015-03-30 09:00:00,-7.2,281,182,203,10.8
2015-03-30 10:00:00,-6.7,494,458,232,8.1
2015-03-30 11:00:00,-6.1,691,771,165,8.9
2015-03-30 12:00:00,-5.6,836,908,156,8.1
2015-03-30 13:00:00,-4.4,875,1022,92,8.9
2015-03-30 14:00:00,-5,828,994,96,9.7
2015-03-30 15:00:00,-4.4,737,982,91,9.7
2015-03-30 16:00:00,-5,585,809,149,8.1
2015-03-30 17:00:00,-5,349,652,98,10.8
2015-03-30 18:00:00,-6.1,167,596,43,9.7
2015-03-30 19:00:00,-6.7,14,0,14,8.6
2015-03-30 20:00:00,-7.8,1,0,1,4.4
2015-03-30 21:00:00,-8.3,0,0,0,3.1
2015-03-30 22:00:00,-8.3,0,0,0,1.4
2015-03-30 23:00:00,-8.9,0,0,0,2.2
2015-03-31 00:00:00,-8.9,0,0,0,2.8
2015-03-31 01:00:00,-8.9,0,0,0,3.1
2015-03-31 02:00:00,-8.3,0,0,0,2.8
2015-03-31 03:00:00,-8.3,0,0,0,4.4
2015-03-31 04:00:00,-7.8,0,0,0,3.9
2015-03-31 05:00:00,-8.3,0,0,0,1.7
2015-03-31 06:00:00,-8.3,1,0,1,1.7
2015-03-31 07:00:00,-7.2,31,38,28,2.2
2015-03-31 08:00:00,-5.6,181,313,100,2.8
2015-03-31 09:00:00,-4.4,391,637,116,1.4
2015-03-31 10:00:00,-3.9,550,696,148,2.8
2015-03-31 11:00:00,-3.3,462,209,319,1.4
2015-03-31 12:00:00,-2.2,428,50,390,0
2015-03-31 13:00:00,-1.7,282,13,272,2.8
2015-03-31 14:00:00,-2.2,211,3,208,3.1
2015-03-31 15:00:00,-1.7,286,4,283,6.7
2015-03-31 16:00:00,-1.7,244,8,240,3.1
2015-03-31 17:00:00,-2.2,196,67,170,6.4
2015-03-31 18:00:00,-2.2,120,136,92,6.7
2015-03-31 19:00:00,-3.6,13,0,13,6.7
2015-03-31 20:00:00,-4.2,1,0,1,3.6
2015-03-31 21:00:00,-4.8,0,0,0,2.8
2015-03-31 22:00:00,-5.4,0,0,0,3.6
2015-03-31 23:00:00,-6,0,0,0,3.1
2015-04-01 00:00:00,-6.4,0,0,0,4.4
2015-04-01 01:00:00,-6.7,0,0,0,2.8
2015-04-01 02:00:00,-6.9,0,0,0,3.1
2015-04-01 03:00:00,-7.1,0,0,0,3.1
2015-04-01 04:00:00,-7.3,0,0,0,3.1
2015-04-01 05:00:00,-7.6,0,0,0,3.6
2015-04-01 06:00:00,-7.9,3,0,3,3.1
2015-04-01 07:00:00,-7.8,53,312,28,1.7
2015-04-01 08:00:00,-5,237,673,58,0.8
2015-04-01 09:00:00,-3.3,445,863,67,0
2015-04-01 10:00:00,-1.7,621,946,69,3.9
2015-04-01 11:00:00,-1.1,759,894,140,3.6
2015-04-01 12:00:00,0.6,761,728,210,5
2015-04-01 13:00:00,0,651,452,301,5.3
2015-04-01 14:00:00,0.6,727,673,227,4.4
2015-04-01 15:00:00,0.6,507,255,338,3.1
2015-04-01 16:00:00,0.6,308,85,262,3.1
2015-04-01 17:00:00,0.6,146,10,143,5.3
2015-04-01 18:00:00,0.6,63,0,63,3.6
2015-04-01 19:00:00,-0.6,17,0,17,2.2
2015-04-01 20:00:00,-0.6,2,0,2,0
2015-04-01 21:00:00,-1.7,0,0,0,4.4
2015-04-01 22:00:00,-2.8,0,0,0,4.4
2015-04-01 23:00:00,-3.3,0,0,0,2.2
2015-04-02 00:00:00,-3.9,0,0,0,2.8
2015-04-02 01:00:00,-3.3,0,0,0,3.6
2015-04-02 02:00:00,-3.3,0,0,0,2.2
2015-04-02 03:00:00,-2.8,0,0,0,2.2
2015-04-02 04:00:00,-2.2,0,0,0,2.2
2015-04-02 05:00:00,-1.7,0,0,0,3.1
2015-04-02 06:00:00,-1.1,1,0,1,2.8
2015-04-02 07:00:00,-1.1,23,0,23,3.1
2015-04-02 08:00:00,1.1,115,8,113,5
2015-04-02 09:00:00,1.7,246,63,218,3.9
2015-04-02 10:00:00,2.2,342,77,297,5.3
2015-04-02 11:00:00,2.8,400,49,366,4.4
2015-04-02 12:00:00,3.3,348,12,339,2.8
2015-04-02 13:00:00,3.3,356,15,344,3.1
2015-04-02 14:00:00,4.4,217,3,215,4.4
2015-04-02 15:00:00,2.2,78,0,78,5
2015-04-02 16:00:00,1.7,33,0,33,4.4
2015-04-02 17:00:00,1.1,15,0,15,5.3
2015-04-02 18:00:00,1.1,7,0,7,5.3
2015-04-02 19:00:00,0,7,0,7,3.6
2015-04-02 20:00:00,0,1,0,1,4.4
2015-04-02 21:00:00,0,0,0,0,3.9
2015-04-02 22:00:00,0,0,0,0,2.2
2015-04-02 23:00:00,0.6,0,0,0,3.1
2015-04-03 00:00:00,0.6,0,0,0,3.1
2015-04-03 01:00:00,0,0,0,0,5.3
2015-04-03 02:00:00,-0.6,0,0,0,5.8
2015-04-03 03:00:00,-0.6,0,0,0,5
2015-04-03 04:00:00,-0.6,0,0,0,6.7
2015-04-03 05:00:00,-0.6,0,0,0,8.1
2015-04-03 06:00:00,-1.1,1,0,1,8.9
2015-04-03 07:00:00,-1.1,11,0,11,8.6
2015-04-03 08:00:00,-1.7,31,0,31,9.7
2015-04-03 09:00:00,-3.3,99,0,99,9.7
2015-04-03 10:00:00,-3.9,368,174,265,10.8
2015-04-03 11:00:00,-3.3,737,679,261,8.9
2015-04-03 12:00:00,-2.2,886,934,171,9.7
2015-04-03 13:00:00,-2.2,920,1028,115,8.9
2015-04-03 14:00:00,-1.1,883,1004,128,8.9
2015-04-03 15:00:00,-1.7,768,911,154,11.1
2015-04-03 16:00:00,-2.8,587,802,144,10.8
2015-04-03 17:00:00,-2.8,321,419,154,11.1
2015-04-03 18:00:00,-3.3,158,323,86,10.8
2015-04-03 19:00:00,-3.9,20,0,20,11.7
2015-04-03 20:00:00,-4.4,2,0,2,10.8
2015-04-03 21:00:00,-4.4,0,0,0,10.8
2015-04-03 22:00:00,-5,0,0,0,8.1
2015-04-03 23:00:00,-5.6,0,0,0,7.2
2015-04-04 00:00:00,-6.1,0,0,0,8.1
2015-04-04 01:00:00,-7.2,0,0,0,7.2
2015-04-04 02:00:00,-7.8,0,0,0,5
2015-04-04 03:00:00,-8.9,0,0,0,4.4
2015-04-04 04:00:00,-9.4,0,0,0,5.8
2015-04-04 05:00:00,-10,0,0,0,4.4
2015-04-04 06:00:00,-10,5,0,5,5
2015-04-04 07:00:00,-9.4,97,279,70,6.7
2015-04-04 08:00:00,-8.3,287,591,120,8.9
2015-04-04 09:00:00,-6.7,499,835,120,6.7
2015-04-04 10:00:00,-6.1,674,892,142,5.8
2015-04-04 11:00:00,-5,799,915,154,4.4
2015-04-04 12:00:00,-3.3,873,926,159,7.2
2015-04-04 13:00:00,-2.8,872,1003,82,5.3
2015-04-04 14:00:00,-1.1,840,988,93,3.1
2015-04-04 15:00:00,0.6,736,970,80,2.2
2015-04-04 16:00:00,0,580,904,77,3.1
2015-04-04 17:00:00,-0.6,386,719,96,3.1
2015-04-04 18:00:00,-0.6,163,361,81,3.6
2015-04-04 19:00:00,-1.7,19,0,19,3.9
2015-04-04 20:00:00,-3.3,2,0,2,1.4
2015-04-04 21:00:00,-3.3,0,0,0,1.4
2015-04-04 22:00:00,-3.9,0,0,0,3.6
2015-04-04 23:00:00,-4.4,0,0,0,2.2
2015-04-05 00:00:00,-5,0,0,0,3.1
2015-04-05 01:00:00,-5,0,0,0,2.8
2015-04-05 02:00:00,-5,0,0,0,2.2
2015-04-05 03:00:00,-5.6,0,0,0,2.2
2015-04-05 04:00:00,-6.1,0,0,0,2.2
2015-04-05 05:00:00,-6.7,0,0,0,2.8
2015-04-05 06:00:00,-6.7,7,0,7,2.8
2015-04-05 07:00:00,-5.6,104,238,79,2.2
2015-04-05 08:00:00,-3.9,289,595,118,2.2
2015-04-05 09:00:00,-1.1,491,834,108,2.2
2015-04-05 10:00:00,0.6,654,885,122,3.9
2015-04-05 11:00:00,1.7,781,979,86,5.3
2015-04-05 12:00:00,1.7,855,1001,80,4.4
2015-04-05 13:00:00,2.8,875,1001,83,5
2015-04-05 14:00:00,3.3,836,981,91,4.4
2015-04-05 15:00:00,4.4,736,966,79,5.8
2015-04-05 16:00:00,3.9,579,791,136,4.4
2015-04-05 17:00:00,2.8,348,528,133,4.4
2015-04-05 18:00:00,2.2,134,205,87,4.4
2015-04-05 19:00:00,0.6,11,0,11,3.6
2015-04-05 20:00:00,0,1,0,1,3.1
2015-04-05 21:00:00,0.6,0,0,0,2.2
2015-04-05 22:00:00,-0.6,0,0,0,3.6
2015-04-05 23:00:00,-0.6,0,0,0,3.6
2015-04-06 00:00:00,1.1,0,0,0,4.4
2015-04-06 01:00:00,1.7,0,0,0,5
2015-04-06 02:00:00,2.2,0,0,0,5
2015-04-06 03:00:00,1.7,0,0,0,5.3
2015-04-06 04:00:00,1.7,0,0,0,5.3
2015-04-06 05:00:00,1.7,0,0,0,3.1
2015-04-06 06:00:00,2.2,0,0,0,5.3
2015-04-06 07:00:00,2.2,1,0,1,4.4
2015-04-06 08:00:00,2.2,17,0,17,4.4
2015-04-06 09:00:00,2.8,26,0,26,3.1
2015-04-06 10:00:00,3.3,42,0,42,2.8
2015-04-06 11:00:00,5,56,0,56,5.3
2015-04-06 12:00:00,4.4,61,0,61,3.9
2015-04-06 13:00:00,4.4,49,0,49,3.1
2015-04-06 14:00:00,5,48,0,48,0.8
2015-04-06 15:00:00,5.6,60,0,60,2.8
2015-04-06 16:00:00,6.1,63,0,63,1.4
2015-04-06 17:00:00,5.6,34,0,34,0
2015-04-06 18:00:00,5.6,9,0,9,0
2015-04-06 19:00:00,5.6,0,0,0,0
2015-04-06 20:00:00,5.6,0,0,0,0
2015-04-06 21:00:00,5,0,0,0,0
2015-04-06 22:00:00,5,0,0,0,0
2015-04-06 23:00:00,4.4,0,0,0,0
2015-04-07 00:00:00,4.4,0,0,0,0
2015-04-07 01:00:00,4.4,0,0,0,0
2015-04-07 02:00:00,4.4,0,0,0,0
2015-04-07 03:00:00,4.4,0,0,0,1.7
2015-04-07 04:00:00,4.4,0,0,0,0
2015-04-07 05:00:00,4.4,0,0,0,2.2
2015-04-07 06:00:00,4.4,1,0,1,2.2
2015-04-07 07:00:00,6.1,26,0,26,1.7
2015-04-07 08:00:00,7.2,144,70,123,2.8
2015-04-07 09:00:00,8.3,298,189,209,3.9
2015-04-07 10:00:00,8.9,481,355,263,4.4
2015-04-07 11:00:00,10.6,404,105,328,3.1
2015-04-07 12:00:00,10.6,162,0,162,4.4
2015-04-07 13:00:00,10.6,141,0,141,3.6
2015-04-07 14:00:00,11.7,239,2,238,3.9
2015-04-07 15:00:00,15.6,305,13,296,4.4
2015-04-07 16:00:00,17.8,338,134,262,6.7
2015-04-07 17:00:00,18.9,303,354,157,3.1
2015-04-07 18:00:00,13.3,144,266,82,2.2
2015-04-07 19:00:00,10,12,0,12,3.1
2015-04-07 20:00:00,8.9,1,0,1,2.2
2015-04-07 21:00:00,8.9,0,0,0,1.4
2015-04-07 22:00:00,8.9,0,0,0,3.6
2015-04-07 23:00:00,8.3,0,0,0,4.4
2015-04-08 00:00:00,7.8,0,0,0,6.7
2015-04-08 01:00:00,6.7,0,0,0,6.4
2015-04-08 02:00:00,6.7,0,0,0,5.3
2015-04-08 03:00:00,6.1,0,0,0,6.7
2015-04-08 04:00:00,5,0,0,0,7.2
2015-04-08 05:00:00,4.4,0,0,0,8.1
2015-04-08 06:00:00,3.9,3,0,3,7.5
2015-04-08 07:00:00,3.9,53,68,44,8.1
2015-04-08 08:00:00,3.3,118,9,115,8.1
2015-04-08 09:00:00,3.3,80,0,80,9.7
2015-04-08 10:00:00,3.3,95,0,95,11.9
2015-04-08 11:00:00,3.3,126,0,126,8.6
2015-04-08 12:00:00,3.3,196,1,194,9.7
2015-04-08 13:00:00,2.2,273,6,268,8.9
2015-04-08 14:00:00,2.8,286,13,275,7.5
2015-04-08 15:00:00,2.8,131,0,131,8.1
2015-04-08 16:00:00,2.8,119,0,119,9.4
2015-04-08 17:00:00,2.2,94,0,94,8.1
2015-04-08 18:00:00,2.2,50,0,50,7.5
2015-04-08 19:00:00,1.1,8,0,8,7.5
2015-04-08 20:00:00,1.1,1,0,1,7.2
2015-04-08 21:00:00,0,0,0,0,6.7
2015-04-08 22:00:00,-0.6,0,0,0,7.2
2015-04-08 23:00:00,-1.1,0,0,0,7.5
2015-04-09 00:00:00,-1.7,0,0,0,7.2
2015-04-09 01:00:00,-2.2,0,0,0,5.8
2015-04-09 02:00:00,-2.2,0,0,0,6.7
2015-04-09 03:00:00,-2.2,0,0,0,8.1
2015-04-09 04:00:00,-2.2,0,0,0,6.7
2015-04-09 05:00:00,-2.2,0,0,0,6.7
2015-04-09 06:00:00,-1.7,0,0,0,6.7
2015-04-09 07:00:00,-1.1,9,0,9,7.2
2015-04-09 08:00:00,-1.1,68,0,68,8.6
2015-04-09 09:00:00,0,122,0,122,8.6
2015-04-09 10:00:00,1.1,282,34,261,9.4
2015-04-09 11:00:00,3.3,669,474,324,9.4
2015-04-09 12:00:00,5,886,924,155,9.7
2015-04-09 13:00:00,5.6,923,1022,98,8.9
2015-04-09 14:00:00,6.7,884,1019,95,10.8
2015-04-09 15:00:00,6.7,781,986,97,9.7
2015-04-09 16:00:00,6.7,624,926,94,9.7
2015-04-09 17:00:00,6.7,421,802,84,8.9
2015-04-09 18:00:00,5.6,225,666,63,8.9
2015-04-09 19:00:00,3.9,30,61,26,4.4
2015-04-09 20:00:00,3.3,3,0,3,2.8
2015-04-09 21:00:00,2.8,0,0,0,3.1
2015-04-09 22:00:00,1.1,0,0,0,3.9
2015-04-09 23:00:00,1.1,0,0,0,3.6
2015-04-10 00:00:00,1.1,0,0,0,3.1
2015-04-10 01:00:00,1.1,0,0,0,1.4
2015-04-10 02:00:00,1.7,0,0,0,4.4
2015-04-10 03:00:00,2.2,0,0,0,6.4
2015-04-10 04:00:00,1.7,0,0,0,3.9
2015-04-10 05:00:00,0.6,0,0,0,4.4
2015-04-10 06:00:00,1.1,4,0,4,4.4
2015-04-10 07:00:00,1.7,50,30,46,5.3
2015-04-10 08:00:00,2.2,216,288,126,5
2015-04-10 09:00:00,6.7,375,324,219,4.4
2015-04-10 10:00:00,8.3,522,372,289,7.5
2015-04-10 11:00:00,10,562,245,383,8.6
2015-04-10 12:00:00,10,684,354,402,8.9
2015-04-10 13:00:00,10.6,744,592,264,8.9
2015-04-10 14:00:00,9.4,601,326,348,8.9
2015-04-10 15:00:00,10.6,490,125,403,8.9
2015-04-10 16:00:00,8.3,540,673,153,8.9
2015-04-10 17:00:00,7.8,417,741,103,6.7
2015-04-10 18:00:00,6.1,212,655,51,8.1
2015-04-10 19:00:00,3.9,39,211,25,5.8
2015-04-10 20:00:00,2.2,4,0,4,3.6
2015-04-10 21:00:00,1.7,0,0,0,2.2
2015-04-10 22:00:00,0,0,0,0,2.2
2015-04-10 23:00:00,0,0,0,0,2.8
2015-04-11 00:00:00,-1.1,0,0,0,1.7
2015-04-11 01:00:00,-1.1,0,0,0,2.8
2015-04-11 02:00:00,-1.7,0,0,0,1.4
2015-04-11 03:00:00,-2.8,0,0,0,1.7
2015-04-11 04:00:00,-2.8,0,0,0,0
2015-04-11 05:00:00,-3.3,0,0,0,1.7
2015-04-11 06:00:00,-3.3,2,0,2,1.4
2015-04-11 07:00:00,-2.8,49,17,47,0
2015-04-11 08:00:00,0.6,239,414,108,1.7
2015-04-11 09:00:00,5,459,689,123,4.4
2015-04-11 10:00:00,6.7,639,811,128,5.8
2015-04-11 11:00:00,7.8,773,928,89,5
2015-04-11 12:00:00,8.3,841,914,111,5.3
2015-04-11 13:00:00,10,852,896,122,6.7
2015-04-11 14:00:00,10.6,814,808,183,8.6
2015-04-11 15:00:00,11.1,627,456,308,8.9
2015-04-11 16:00:00,10,539,603,189,6.4
2015-04-11 17:00:00,9.4,390,662,108,6.7
2015-04-11 18:00:00,7.8,192,511,64,6.7
2015-04-11 19:00:00,6.1,33,127,24,5.3
2015-04-11 20:00:00,5.6,3,0,3,5.3
2015-04-11 21:00:00,5.6,0,0,0,4.4
2015-04-11 22:00:00,5,0,0,0,2.2
2015-04-11 23:00:00,3.3,0,0,0,0.8
2015-04-12 00:00:00,1.7,0,0,0,2.2
2015-04-12 01:00:00,1.1,0,0,0,2.2
2015-04-12 02:00:00,1.1,0,0,0,2.2
2015-04-12 03:00:00,1.1,0,0,0,1.4
2015-04-12 04:00:00,1.7,0,0,0,2.2
2015-04-12 05:00:00,1.1,0,0,0,2.2
2015-04-12 06:00:00,1.7,4,0,4,0.8
2015-04-12 07:00:00,1.7,45,0,45,0.8
2015-04-12 08:00:00,4.4,174,103,140,0
2015-04-12 09:00:00,8.9,420,478,185,1.7
2015-04-12 10:00:00,11.1,564,501,246,1.7
2015-04-12 11:00:00,13.9,704,574,279,3.9
2015-04-12 12:00:00,14.4,823,774,201,4.4
2015-04-12 13:00:00,14.4,846,871,134,5.3
2015-04-12 14:00:00,16.1,805,869,124,5.3
2015-04-12 15:00:00,16.7,713,872,99,5
2015-04-12 16:00:00,17.2,563,794,100,5
2015-04-12 17:00:00,17.2,379,605,119,5.3
2015-04-12 18:00:00,16.1,186,399,84,3.1
2015-04-12 19:00:00,15,27,37,24,1.7
2015-04-12 20:00:00,11.1,3,0,3,1.7
2015-04-12 21:00:00,10,0,0,0,1.7
2015-04-12 22:00:00,9.4,0,0,0,0
2015-04-12 23:00:00,9.4,0,0,0,1.7
2015-04-13 00:00:00,9.4,0,0,0,3.1
2015-04-13 01:00:00,8.3,0,0,0,2.2
2015-04-13 02:00:00,7.8,0,0,0,1.4
2015-04-13 03:00:00,8.9,0,0,0,4.4
2015-04-13 04:00:00,8.9,0,0,0,3.9
2015-04-13 05:00:00,9.4,0,0,0,6.4
2015-04-13 06:00:00,9.4,4,0,4,5.8
2015-04-13 07:00:00,10.6,48,0,48,7.2
2015-04-13 08:00:00,12.8,130,12,126,7.5
2015-04-13 09:00:00,13.3,290,131,225,6.7
2015-04-13 10:00:00,13.9,473,295,284,4.4
2015-04-13 11:00:00,15.6,578,300,354,7.2
2015-04-13 12:00:00,15,428,65,375,7.2
2015-04-13 13:00:00,13.9,140,0,140,5.3
2015-04-13 14:00:00,15,118,0,118,5.8
2015-04-13 15:00:00,14.4,75,0,75,3.1
2015-04-13 16:00:00,13.9,28,0,28,5.3
2015-04-13 17:00:00,13.9,15,0,15,5.3
2015-04-13 18:00:00,13.9,4,0,4,6.4
2015-04-13 19:00:00,13.3,0,0,0,7.5
2015-04-13 20:00:00,12.8,0,0,0,7.5
2015-04-13 21:00:00,12.8,0,0,0,8.1
2015-04-13 22:00:00,13.3,0,0,0,6.4
2015-04-13 23:00:00,13.9,0,0,0,6.7
2015-04-14 00:00:00,13.3,0,0,0,5.3
2015-04-14 01:00:00,12.8,0,0,0,5.3
2015-04-14 02:00:00,11.1,0,0,0,5.3
2015-04-14 03:00:00,10,0,0,0,4.4
2015-04-14 04:00:00,8.9,0,0,0,5.3
2015-04-14 05:00:00,7.2,0,0,0,4.4
2015-04-14 06:00:00,6.7,6,0,6,6.4
2015-04-14 07:00:00,8.3,90,282,48,5.8
2015-04-14 08:00:00,10,298,642,84,6.7
2015-04-14 09:00:00,13.9,497,840,76,8.9
2015-04-14 10:00:00,16.1,671,917,82,8.9
2015-04-14 11:00:00,17.8,803,940,100,12.5
2015-04-14 12:00:00,18.3,885,946,118,14.2
2015-04-14 13:00:00,18.9,911,998,88,13.3
2015-04-14 14:00:00,18.9,870,996,82,16.7
2015-04-14 15:00:00,18.3,769,966,83,17.8
2015-04-14 16:00:00,17.2,623,940,69,16.9
2015-04-14 17:00:00,17.2,431,798,83,14.7
2015-04-14 18:00:00,16.1,216,619,55,10.8
2015-04-14 19:00:00,13.9,38,142,28,5.3
2015-04-14 20:00:00,12.8,4,0,4,6.4
2015-04-14 21:00:00,9.4,0,0,0,3.9
2015-04-14 22:00:00,8.9,0,0,0,4.4
2015-04-14 23:00:00,8.3,0,0,0,4.4
2015-04-15 00:00:00,7.2,0,0,0,4.4
2015-04-15 01:00:00,6.1,0,0,0,5.3
2015-04-15 02:00:00,5.6,0,0,0,4.4
2015-04-15 03:00:00,3.9,0,0,0,3.9
2015-04-15 04:00:00,3.3,0,0,0,3.6
2015-04-15 05:00:00,3.3,0,0,0,3.6
2015-04-15 06:00:00,2.8,9,0,9,2.8
2015-04-15 07:00:00,2.8,101,363,44,3.1
2015-04-15 08:00:00,7.8,306,725,61,8.1
2015-04-15 09:00:00,8.3,508,765,121,10.3
2015-04-15 10:00:00,8.3,583,568,215,11.1
2015-04-15 11:00:00,6.1,634,355,367,10.8
2015-04-15 12:00:00,3.9,673,413,336,9.7
2015-04-15 13:00:00,4.4,464,93,387,10.8
2015-04-15 14:00:00,3.9,349,25,329,12.5
2015-04-15 15:00:00,5,232,8,226,11.7
2015-04-15 16:00:00,5.6,368,176,264,10.8
2015-04-15 17:00:00,5.6,409,614,139,11.1
2015-04-15 18:00:00,5.6,242,644,73,8.1
2015-04-15 19:00:00,5,70,222,53,5.3
2015-04-15 20:00:00,3.3,7,0,7,1.7
2015-04-15 21:00:00,2.8,0,0,0,1.4
2015-04-15 22:00:00,1.7,0,0,0,0.8
2015-04-15 23:00:00,1.7,0,0,0,1.7
2015-04-16 00:00:00,0,0,0,0,1.7
2015-04-16 01:00:00,-1.1,0,0,0,2.8
2015-04-16 02:00:00,-1.1,0,0,0,0
2015-04-16 03:00:00,-2.8,0,0,0,0
2015-04-16 04:00:00,-2.8,0,0,0,0
2015-04-16 05:00:00,-3.3,0,0,0,1.4
2015-04-16 06:00:00,-3.3,13,0,13,0.8
2015-04-16 07:00:00,-1.1,113,449,41,0.8
2015-04-16 08:00:00,2.8,279,568,84,2.2
2015-04-16 09:00:00,5,437,449,208,4.4
2015-04-16 10:00:00,5.6,553,423,277,4.4
2015-04-16 11:00:00,6.7,659,403,354,3.9
2015-04-16 12:00:00,7.2,512,162,379,3.6
